,cd_curso,nm_curso_pt,courseid,ds_discip_pt,semestre,userid,final_mark,exam_mark
12257,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6108,17.0,17.0
12258,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6110,16.0,16.0
12259,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6117,13.0,13.0
12260,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6121,15.0,15.0
12261,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6123,16.0,16.0
12262,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6125,18.0,18.0
12263,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6128,11.0,11.0
12264,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6142,10.0,10.0
12265,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6143,15.0,15.0
12266,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6144,16.0,16.0
12267,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6145,18.0,18.0
12268,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6146,14.0,14.0
12269,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6186,10.0,10.0
12270,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6187,17.0,17.0
12271,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6189,16.0,16.0
12272,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6327,16.0,16.0
12273,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6328,18.0,18.0
12274,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6329,16.0,16.0
12275,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6330,16.0,16.0
12276,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),200192,"Privacidade de Dados, Segurança e Ética",T1,6348,16.0,16.0
12277,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6354,19.0,19.0
12278,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6355,13.0,13.0
12279,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6356,14.0,14.0
12280,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6374,17.0,17.0
12281,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6388,13.0,13.0
12282,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6389,17.0,15.0
12283,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6390,14.0,14.0
12284,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6391,17.0,17.0
12285,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6392,18.0,18.0
12286,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6393,18.0,18.0
12287,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6401,10.0,10.0
12288,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6405,16.0,16.0
12289,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6416,10.0,10.0
12290,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6418,15.0,15.0
12291,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6419,18.0,18.0
12292,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6420,15.0,15.0
12293,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6426,16.0,16.0
12294,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6427,18.0,18.0
12295,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6428,14.0,14.0
12296,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6429,13.0,13.0
12297,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6458,18.0,18.0
12298,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6459,18.0,18.0
12299,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6460,16.0,15.0
12300,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6461,19.0,19.0
12301,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6462,17.0,17.0
12302,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6464,18.0,18.0
12303,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6465,14.0,14.0
12304,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6466,17.0,17.0
12305,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6467,18.0,18.0
12306,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6468,19.0,19.0
12307,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6486,13.0,13.0
12308,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6488,19.0,19.0
12309,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6489,16.0,16.0
12310,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6490,12.0,12.0
12311,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6492,16.0,16.0
12312,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6493,16.0,16.0
12313,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6497,16.0,16.0
12314,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6513,17.0,17.0
12315,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6521,17.0,17.0
12316,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6523,18.0,18.0
12317,4967,Pós-Graduação em Digital Marketing and Analytics,200192,"Privacidade de Dados, Segurança e Ética",T1,6562,14.0,14.0
12318,4952,Pós-Graduação em Análise e Gestão de Risco,200192,"Privacidade de Dados, Segurança e Ética",T1,6599,18.0,18.0
12319,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6600,17.0,17.0
12320,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6601,14.0,14.0
12321,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6602,19.0,19.0
12322,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6603,15.0,15.0
12323,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6605,12.0,12.0
12324,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6606,18.0,18.0
12325,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6607,18.0,18.0
12326,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6608,16.0,16.0
12327,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6610,18.0,18.0
12328,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6611,18.0,18.0
12329,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6638,16.0,16.0
12330,4967,Pós-Graduação em Digital Marketing and Analytics,200192,"Privacidade de Dados, Segurança e Ética",T1,6642,17.0,17.0
12331,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6643,9.0,9.0
12332,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6655,13.0,13.0
12333,9434,Mestrado em Gestão de Informação,200192,"Privacidade de Dados, Segurança e Ética",T1,6708,19.0,19.0
12334,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,403,17.0,17.0
12335,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,1214,18.0,18.0
12336,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,1524,20.0,20.0
12337,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,1563,19.0,19.0
12338,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,1811,18.0,18.0
12339,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,2107,17.0,8.0
12340,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,3833,15.0,3.0
12341,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,3880,14.0,14.0
12342,4281,Mestrado em Estatística e Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,3946,19.0,19.0
12343,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,3977,13.0,13.0
12344,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4029,8.0,8.0
12345,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4036,16.0,16.0
12346,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4213,15.0,15.0
12347,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4385,19.0,19.0
12348,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4393,20.0,20.0
12349,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4460,16.0,16.0
12350,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,4635,16.0,16.0
12351,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5717,18.0,18.0
12352,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5722,18.0,18.0
12353,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5727,16.0,16.0
12354,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5728,16.0,16.0
12355,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,5729,18.0,18.0
12356,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5735,18.0,16.0
12357,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,5739,17.0,17.0
12358,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5750,17.0,17.0
12359,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5751,18.0,18.0
12360,4953,Pós-Graduação em Marketing Research e CRM (Estudos de Mercado e Gestão do Relacionamento com o Cliente),200193,Gestão e Armazenamento de Dados,T1,5753,15.0,15.0
12361,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5754,18.0,18.0
12362,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5759,15.0,15.0
12363,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5773,15.0,15.0
12364,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5779,19.0,19.0
12365,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5784,20.0,20.0
12366,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5791,20.0,20.0
12367,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5798,16.0,16.0
12368,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5801,15.0,15.0
12369,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5804,20.0,20.0
12370,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5822,17.0,17.0
12371,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5823,18.0,18.0
12372,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5827,17.0,16.0
12373,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5853,17.0,17.0
12374,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5866,19.0,19.0
12375,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5888,18.0,18.0
12376,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5890,20.0,20.0
12377,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5896,16.0,16.0
12378,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5897,16.0,16.0
12379,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5898,20.0,20.0
12380,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5902,18.0,18.0
12381,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5904,20.0,20.0
12382,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5905,18.0,18.0
12383,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5922,18.0,18.0
12384,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),200193,Gestão e Armazenamento de Dados,T1,5929,16.0,16.0
12385,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5942,15.0,15.0
12386,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5961,15.0,15.0
12387,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,5968,17.0,17.0
12388,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5969,17.0,17.0
12389,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5973,16.0,16.0
12390,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5975,17.0,17.0
12391,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5985,18.0,18.0
12392,4281,Mestrado em Estatística e Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,5986,17.0,17.0
12393,4281,Mestrado em Estatística e Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6000,19.0,19.0
12394,4281,Mestrado em Estatística e Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6007,13.0,13.0
12395,4977,Pós-Graduação em Data Science for Marketing,200193,Gestão e Armazenamento de Dados,T1,6078,16.0,16.0
12396,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6092,15.0,14.0
12397,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6095,16.0,15.0
12398,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6105,19.0,19.0
12399,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6106,19.0,19.0
12400,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6109,17.0,17.0
12401,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6138,16.0,16.0
12402,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6142,18.0,18.0
12403,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6143,17.0,17.0
12404,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6144,18.0,18.0
12405,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6145,15.0,15.0
12406,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6146,16.0,16.0
12407,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6150,20.0,20.0
12408,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6186,16.0,16.0
12409,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6187,16.0,16.0
12410,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6189,18.0,18.0
12411,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6320,17.0,17.0
12412,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6327,19.0,19.0
12413,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6328,20.0,20.0
12414,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6329,17.0,17.0
12415,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6330,18.0,18.0
12416,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),200193,Gestão e Armazenamento de Dados,T1,6332,16.0,16.0
12417,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6340,17.0,17.0
12418,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),200193,Gestão e Armazenamento de Dados,T1,6348,20.0,20.0
12419,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6354,19.0,19.0
12420,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6356,17.0,17.0
12421,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6359,19.0,19.0
12422,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6369,16.0,16.0
12423,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6378,17.0,17.0
12424,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6384,20.0,20.0
12425,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6385,19.0,19.0
12426,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6388,16.0,16.0
12427,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6389,17.0,17.0
12428,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6390,17.0,17.0
12429,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6391,17.0,17.0
12430,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6392,20.0,20.0
12431,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6393,16.0,16.0
12432,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6401,5.0,5.0
12433,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6406,18.0,18.0
12434,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6415,16.0,16.0
12435,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6418,18.0,18.0
12436,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6419,19.0,19.0
12437,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6420,15.0,15.0
12438,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6421,17.0,17.0
12439,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6426,20.0,20.0
12440,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6427,19.0,19.0
12441,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6428,4.0,4.0
12442,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6429,7.0,7.0
12443,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6458,19.0,19.0
12444,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6459,18.0,18.0
12445,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6460,20.0,20.0
12446,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6461,18.0,18.0
12447,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6462,20.0,20.0
12448,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6464,19.0,19.0
12449,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6465,20.0,20.0
12450,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6466,17.0,17.0
12451,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6467,18.0,18.0
12452,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6468,18.0,18.0
12453,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6486,15.0,15.0
12454,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6488,18.0,18.0
12455,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6489,15.0,15.0
12456,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6490,17.0,17.0
12457,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6492,17.0,17.0
12458,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6493,7.0,7.0
12459,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6497,16.0,16.0
12460,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6513,19.0,19.0
12461,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6521,19.0,19.0
12462,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6523,16.0,16.0
12463,4281,Mestrado em Estatística e Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6585,17.0,17.0
12464,4952,Pós-Graduação em Análise e Gestão de Risco,200193,Gestão e Armazenamento de Dados,T1,6599,18.0,18.0
12465,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6600,16.0,16.0
12466,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6601,19.0,19.0
12467,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6602,17.0,17.0
12468,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6603,17.0,17.0
12469,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6604,5.0,5.0
12470,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6605,17.0,17.0
12471,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6606,19.0,19.0
12472,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6607,18.0,18.0
12473,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6608,16.0,16.0
12474,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6610,15.0,15.0
12475,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6611,15.0,15.0
12476,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6638,20.0,7.0
12477,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,200193,Gestão e Armazenamento de Dados,T1,6643,15.0,15.0
12478,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6655,15.0,15.0
12479,9434,Mestrado em Gestão de Informação,200193,Gestão e Armazenamento de Dados,T1,6708,19.0,19.0
12480,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,434,17.0,17.0
12481,4977,Pós-Graduação em Data Science for Marketing,200204,Análise de Redes Sociais,T1,1183,16.0,16.0
12482,4281,Mestrado em Estatística e Gestão de Informação,200204,Análise de Redes Sociais,T1,1598,16.0,16.0
12483,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,1811,16.0,16.0
12484,4956,Pós-Graduação em Marketing Intelligence,200204,Análise de Redes Sociais,T1,2214,17.0,17.0
12485,4281,Mestrado em Estatística e Gestão de Informação,200204,Análise de Redes Sociais,T1,2644,0.0,0.0
12486,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,2795,14.0,14.0
12487,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,2830,15.0,15.0
12488,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,3854,17.0,17.0
12489,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,3925,8.0,8.0
12490,4281,Mestrado em Estatística e Gestão de Informação,200204,Análise de Redes Sociais,T1,3980,0.0,0.0
12491,4969,Pós-Graduação em Digital Enterprise Management,200204,Análise de Redes Sociais,T1,4005,13.0,13.0
12492,4956,Pós-Graduação em Marketing Intelligence,200204,Análise de Redes Sociais,T1,4239,14.0,14.0
12493,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,4385,19.0,19.0
12494,9434,Mestrado em Gestão de Informação,200204,Análise de Redes Sociais,T1,4393,19.0,19.0
12495,4951,Pós-Graduação em Análise e Gestão de Informação,200204,Análise de Redes Sociais,T1,4443,13.0,13.0
12496,4969,Pós-Graduação em Digital Enterprise Management,200204,Análise de Redes Sociais,T1,4874,18.0,18.0
