,id,category,sortorder,fullname,shortname,idnumber,summary,summaryformat,format,showgrades,newsitems,startdate,marker,maxbytes,legacyfiles,showreports,visible,visibleold,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,timecreated,timemodified,requested,enablecompletion,completionnotify,cacherev
4255,4342.0,6.0,30045.0,nombre,"T_EU,P_8806","T_EU,P_8806",-,1.0,topics,1.0,1.0,1362438000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1331573793.0,1362499523.0,0.0,0.0,0.0,1425313993.0
4256,4343.0,6.0,30044.0,nombre,"T_EU,P_9246","T_EU,P_9246",-,1.0,topics,1.0,1.0,1380146400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308150610.0,1380188865.0,0.0,0.0,0.0,1425313993.0
4257,4344.0,6.0,30043.0,nombre,"T_EU,P_9885,A_6493","T_EU,P_9885,A_6493",-,0.0,topics,1.0,5.0,1411941600.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1380889781.0,1411991614.0,0.0,0.0,0.0,1425313993.0
4258,4345.0,6.0,30042.0,nombre,"T_EU,P_9883,A_6510","T_EU,P_9883,A_6510",-,0.0,topics,0.0,5.0,1409090400.0,2.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1349268901.0,1409141242.0,0.0,0.0,0.0,1425313993.0
4259,4346.0,6.0,30041.0,nombre,"T_EU,P_9781","T_EU,P_9781",-,1.0,topics,1.0,5.0,1418079600.0,0.0,41943040.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1343131004.0,1418127187.0,0.0,0.0,0.0,1425313993.0
4260,4347.0,6.0,30040.0,nombre,"T_EU,P_7402","T_EU,P_7402",-,1.0,topics,1.0,9.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1310986169.0,1318447640.0,0.0,0.0,0.0,1425313993.0
4261,4348.0,6.0,30039.0,nombre,"T_EU,P_9336,A_6022","T_EU,P_9336,A_6022",-,0.0,topics,1.0,5.0,1392073200.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1361965453.0,1392133046.0,0.0,0.0,0.0,1425313993.0
4262,4349.0,6.0,30038.0,nombre,"T_EU,P_9224","T_EU,P_9224",-,1.0,topics,1.0,1.0,1390431600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308131515.0,1390492760.0,0.0,0.0,0.0,1425313993.0
4263,4350.0,6.0,30037.0,nombre,"T_EU,P_8413","T_EU,P_8413",-,0.0,topics,1.0,5.0,1353106800.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1352983918.0,1353115418.0,0.0,0.0,0.0,1425313993.0
4264,4351.0,6.0,30036.0,nombre,"T_EU,P_9071","T_EU,P_9071",-,0.0,topics,1.0,5.0,1377813600.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1374150442.0,1377844117.0,0.0,0.0,0.0,1425313993.0
4265,4352.0,6.0,30035.0,nombre,"T_EU,P_7464","T_EU,P_7464",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1320679463.0,1320682907.0,0.0,0.0,0.0,1425313993.0
4266,4353.0,6.0,30034.0,nombre,"T_EU,P_9997","T_EU,P_9997",-,1.0,topics,1.0,1.0,1426201200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308147789.0,1426238519.0,0.0,0.0,0.0,1429092455.0
4267,4354.0,6.0,30033.0,nombre,"T_EU,P_8863","T_EU,P_8863",-,1.0,topics,1.0,1.0,1360969200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308146169.0,1361007925.0,0.0,0.0,0.0,1425313993.0
4268,4355.0,7.0,760148.0,nombre,"T_EU,P_9893,A_6527","T_EU,P_9893,A_6527",-,1.0,topics,0.0,0.0,1423436400.0,1.0,41943040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1308654869.0,1423481778.0,0.0,0.0,0.0,1432035800.0
4269,4357.0,6.0,30032.0,nombre,"T_EU,P_9793,A_6464","T_EU,P_9793,A_6464",-,0.0,topics,0.0,5.0,1423090800.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1347360693.0,1423142943.0,0.0,0.0,0.0,1431703429.0
4270,4358.0,6.0,30031.0,nombre,"T_EU,P_9883,A_6486","T_EU,P_9883,A_6486",-,1.0,topics,1.0,1.0,1412805600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1321000576.0,1412844124.0,0.0,0.0,0.0,1425313993.0
4271,4359.0,1.0,10400.0,nombre,"T_1C,A_8888","T_1C,A_8888",-,1.0,topics,1.0,1.0,1411941600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308045744.0,1412013874.0,0.0,0.0,0.0,1425313993.0
4272,4360.0,1.0,10399.0,nombre,"T_1C,A_8479","T_1C,A_8479",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308065706.0,1308065706.0,0.0,0.0,0.0,1425313993.0
4273,4361.0,1.0,10398.0,nombre,"T_1C,A_8738","T_1C,A_8738",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308043345.0,1308043345.0,0.0,0.0,0.0,1425313993.0
4274,4362.0,1.0,10397.0,nombre,"T_1C,A_8878","T_1C,A_8878",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308043614.0,1308043614.0,0.0,0.0,0.0,1425313993.0
4275,4363.0,1.0,10396.0,nombre,"T_1C,A_8318","T_1C,A_8318",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308067610.0,1316081690.0,0.0,0.0,0.0,1425313993.0
4276,4364.0,1.0,10395.0,nombre,"T_1C,A_8338","T_1C,A_8338",-,1.0,topics,1.0,1.0,1346968800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308127461.0,1347032293.0,0.0,0.0,0.0,1425313993.0
4277,4365.0,1.0,10394.0,nombre,"T_1C,A_8834","T_1C,A_8834",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308066810.0,1308066810.0,0.0,0.0,0.0,1425313993.0
4278,4366.0,1.0,10393.0,nombre,"T_1C,A_8879","T_1C,A_8879",-,1.0,topics,1.0,1.0,1421276400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308048927.0,1421345187.0,0.0,0.0,0.0,1425313993.0
4279,4367.0,1.0,10392.0,nombre,"T_1C,A_8219","T_1C,A_8219",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308044680.0,1308044680.0,0.0,0.0,0.0,1425313993.0
4280,4368.0,1.0,10391.0,nombre,"T_1C,A_8826","T_1C,A_8826",-,1.0,topics,1.0,1.0,1410472800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308062214.0,1410518566.0,0.0,0.0,0.0,1425313993.0
4281,4369.0,1.0,10390.0,nombre,"T_1C,A_8760","T_1C,A_8760",-,1.0,topics,1.0,1.0,1424127600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308063240.0,1424193524.0,0.0,0.0,0.0,1425313993.0
4282,4370.0,1.0,10389.0,nombre,"T_1C,A_8797","T_1C,A_8797",-,1.0,topics,1.0,1.0,1412632800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308122751.0,1412711293.0,0.0,0.0,0.0,1425313993.0
4283,4371.0,1.0,10388.0,nombre,"T_1C,A_8804","T_1C,A_8804",-,1.0,topics,1.0,1.0,1410127200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1309172899.0,1410211224.0,0.0,0.0,0.0,1425313993.0
4284,4372.0,1.0,10387.0,nombre,"T_1C,A_8218","T_1C,A_8218",-,1.0,topics,1.0,1.0,1379196000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308062344.0,1379211210.0,0.0,0.0,0.0,1425313993.0
4285,4373.0,1.0,10386.0,nombre,"T_1C,A_8755","T_1C,A_8755",-,1.0,topics,1.0,1.0,1423004400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308042804.0,1423042447.0,0.0,0.0,0.0,1425313993.0
4286,4374.0,1.0,10385.0,nombre,"T_1C,A_8297","T_1C,A_8297",-,1.0,topics,1.0,1.0,1378418400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061580.0,1378477962.0,0.0,0.0,0.0,1425313993.0
4287,4375.0,1.0,10384.0,nombre,"T_1C,A_8839","T_1C,A_8839",-,1.0,topics,1.0,1.0,1409695200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308123022.0,1409735503.0,0.0,0.0,0.0,1425313993.0
4288,4376.0,1.0,10383.0,nombre,"T_1C,A_8819","T_1C,A_8819",-,1.0,topics,1.0,1.0,1410300000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308063053.0,1410332916.0,0.0,0.0,0.0,1432224360.0
4289,4377.0,1.0,10382.0,nombre,"T_1C,A_8197","T_1C,A_8197",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308054152.0,1308054152.0,0.0,0.0,0.0,1425313993.0
4290,4378.0,1.0,10381.0,nombre,"T_1C,A_8749","T_1C,A_8749",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1317921129.0,1410275049.0,0.0,0.0,0.0,1434071498.0
4291,4379.0,1.0,10380.0,nombre,"T_1C,A_8882","T_1C,A_8882",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308127419.0,1410281078.0,0.0,0.0,0.0,1425313993.0
4292,4381.0,1.0,10379.0,nombre,"T_1C,A_8873","T_1C,A_8873",-,1.0,topics,1.0,1.0,1410904800.0,15.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308826828.0,1410953874.0,0.0,0.0,0.0,1435140515.0
4293,4382.0,1.0,10378.0,nombre,"T_1C,A_8680","T_1C,A_8680",-,1.0,topics,1.0,1.0,1358204400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308064941.0,1358244342.0,0.0,0.0,0.0,1425313993.0
4294,4383.0,1.0,10377.0,nombre,"T_1C,A_8332","T_1C,A_8332",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061696.0,1317111311.0,0.0,0.0,0.0,1425313993.0
4295,4384.0,1.0,10376.0,nombre,"T_1C,A_8802","T_1C,A_8802",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308036841.0,1308036841.0,0.0,0.0,0.0,1425313993.0
4296,4385.0,1.0,10375.0,nombre,"T_1C,A_8741","T_1C,A_8741",-,1.0,topics,1.0,1.0,1370210400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308056339.0,1370253923.0,0.0,0.0,0.0,1425313993.0
4297,4386.0,1.0,10374.0,nombre,"T_1C,A_8821","T_1C,A_8821",-,1.0,topics,1.0,1.0,1349215200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308067377.0,1349276999.0,0.0,0.0,0.0,1425313993.0
4298,4387.0,1.0,10373.0,nombre,"T_1C,A_8407","T_1C,A_8407",-,1.0,topics,1.0,1.0,1378418400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061609.0,1378478146.0,0.0,0.0,0.0,1425313993.0
4299,4388.0,1.0,10372.0,nombre,"T_1C,A_8742","T_1C,A_8742",-,1.0,topics,1.0,1.0,1349906400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308038106.0,1349957951.0,0.0,0.0,0.0,1425313993.0
4300,4389.0,1.0,10371.0,nombre,"T_1C,A_8794","T_1C,A_8794",-,1.0,topics,1.0,1.0,1358204400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308062893.0,1358244379.0,0.0,0.0,0.0,1425313993.0
4301,4390.0,1.0,10370.0,nombre,"T_1C,A_8875","T_1C,A_8875",-,1.0,topics,1.0,1.0,1411596000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308046209.0,1411657692.0,0.0,0.0,0.0,1425313993.0
4302,4391.0,1.0,10369.0,nombre,"T_1C,A_8341","T_1C,A_8341",-,1.0,topics,1.0,1.0,1348005600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061370.0,1348044606.0,0.0,0.0,0.0,1425313993.0
4303,4392.0,1.0,10368.0,nombre,"T_1C,A_8769","T_1C,A_8769",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308065317.0,1328733022.0,0.0,0.0,0.0,1425313993.0
4304,4393.0,1.0,10367.0,nombre,"T_1C,A_8917","T_1C,A_8917",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308122050.0,1328699288.0,0.0,0.0,0.0,1425313993.0
4305,4394.0,1.0,10366.0,nombre,"T_S,A_GIELIA01-4-025","T_S,A_GIELIA01-4-025",-,1.0,topics,1.0,1.0,1430863200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308122315.0,1430901692.0,0.0,0.0,0.0,1430901692.0
4306,4395.0,1.0,10365.0,nombre,"T_1C,A_8759","T_1C,A_8759",-,1.0,topics,1.0,1.0,1413237600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308062084.0,1413278386.0,0.0,0.0,0.0,1425313993.0
4307,4396.0,1.0,10364.0,nombre,"T_1C,A_8292","T_1C,A_8292",-,1.0,topics,1.0,1.0,1378159200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308060946.0,1378209227.0,0.0,0.0,0.0,1425313993.0
4308,4397.0,1.0,10363.0,nombre,"T_1C,A_8675","T_1C,A_8675",-,1.0,topics,1.0,1.0,1415919600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308129412.0,1415949969.0,0.0,0.0,0.0,1425313993.0
4309,4398.0,1.0,10362.0,nombre,"T_1C,A_8392","T_1C,A_8392",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1309168061.0,1309168061.0,0.0,0.0,0.0,1425313993.0
4310,4399.0,1.0,10361.0,nombre,"T_1C,A_8880","T_1C,A_8880",-,1.0,topics,1.0,1.0,1411941600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308127223.0,1411974648.0,0.0,0.0,0.0,1425313993.0
4311,4400.0,1.0,10360.0,nombre,"T_1C,A_8433","T_1C,A_8433",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1315305925.0,1315305925.0,0.0,0.0,0.0,1425313993.0
4312,4401.0,1.0,10359.0,nombre,"T_1C,A_8206","T_1C,A_8206",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061636.0,1308061636.0,0.0,0.0,0.0,1425313993.0
4313,4402.0,1.0,10358.0,nombre,"T_1C,A_8817","T_1C,A_8817",-,1.0,topics,1.0,1.0,1360623600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308064984.0,1360625428.0,0.0,0.0,0.0,1425313993.0
4314,4403.0,1.0,10357.0,nombre,"T_1C,A_8693","T_1C,A_8693",-,1.0,topics,1.0,1.0,1381183200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308066357.0,1381247994.0,0.0,0.0,0.0,1425313993.0
4315,4404.0,1.0,10356.0,nombre,"T_1C,A_8334","T_1C,A_8334",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1315295596.0,1339055767.0,0.0,0.0,0.0,1425313993.0
4316,4405.0,1.0,10355.0,nombre,"T_1C,A_8922","T_1C,A_8922",-,1.0,topics,1.0,1.0,1401919200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308066305.0,1401965816.0,0.0,0.0,0.0,1425313993.0
4317,4406.0,1.0,10354.0,nombre,"T_1C,A_8806","T_1C,A_8806",-,1.0,topics,1.0,1.0,1410472800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308065547.0,1410518599.0,0.0,0.0,0.0,1425313993.0
4318,4407.0,1.0,10353.0,nombre,"T_1C,A_8351","T_1C,A_8351",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1309173059.0,1309173118.0,0.0,0.0,0.0,1425313993.0
4319,4408.0,1.0,10352.0,nombre,"T_1C,A_8244","T_1C,A_8244",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1315306151.0,1315819874.0,0.0,0.0,0.0,1425313993.0
4320,4409.0,1.0,10351.0,nombre,"T_1C,A_8822","T_1C,A_8822",-,1.0,topics,1.0,1.0,1349215200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,1308051353.0,1349277220.0,0.0,0.0,0.0,1425313993.0
4321,4410.0,1.0,10350.0,nombre,"T_1C,A_8290","T_1C,A_8290",-,1.0,topics,1.0,1.0,1417474800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308061034.0,1417549287.0,0.0,0.0,0.0,1425313993.0
4322,4411.0,1.0,10349.0,nombre,"T_1C,A_8914","T_1C,A_8914",-,1.0,topics,1.0,1.0,943916400.0,12.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308124149.0,1315933614.0,0.0,0.0,0.0,1425313993.0
4323,4412.0,1.0,10348.0,nombre,"T_1C,A_8800","T_1C,A_8800",-,1.0,topics,1.0,1.0,1385679600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308043279.0,1385730922.0,0.0,0.0,0.0,1425313993.0
4324,4413.0,1.0,10347.0,nombre,"T_1C,A_8194","T_1C,A_8194",-,1.0,topics,1.0,1.0,1356044400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061429.0,1356082727.0,0.0,0.0,0.0,1425313993.0
4325,4415.0,1.0,10346.0,nombre,"T_1C,A_8795","T_1C,A_8795",-,1.0,topics,1.0,1.0,1410386400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308066995.0,1410424668.0,0.0,0.0,0.0,1434108850.0
4326,4416.0,1.0,10345.0,nombre,"T_1C,A_8263","T_1C,A_8263",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308038001.0,1328724060.0,0.0,0.0,0.0,1425313993.0
4327,4417.0,1.0,10344.0,nombre,"T_1C,A_8820","T_1C,A_8820",-,1.0,topics,1.0,1.0,1410300000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308063527.0,1410332874.0,0.0,0.0,0.0,1431533033.0
4328,4418.0,1.0,10343.0,nombre,"T_1C,A_8294","T_1C,A_8294",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308049034.0,1308049034.0,0.0,0.0,0.0,1425313993.0
4329,4419.0,1.0,10342.0,nombre,"T_1C,A_8214","T_1C,A_8214",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061076.0,1308061076.0,0.0,0.0,0.0,1425313993.0
4330,4420.0,1.0,10341.0,nombre,"T_1C,A_8209","T_1C,A_8209",-,1.0,topics,1.0,1.0,1379196000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308051132.0,1379211140.0,0.0,0.0,0.0,1425313993.0
4331,4421.0,1.0,10340.0,nombre,"T_1C,A_8848","T_1C,A_8848",-,1.0,topics,1.0,1.0,1382392800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308129556.0,1382439879.0,0.0,0.0,0.0,1425313993.0
4332,4422.0,1.0,10339.0,nombre,"T_1C,A_8818","T_1C,A_8818",-,1.0,topics,1.0,1.0,1424991600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308046417.0,1425030444.0,0.0,0.0,0.0,1425313993.0
4333,4423.0,1.0,10338.0,nombre,"T_1C,A_8766","T_1C,A_8766",-,1.0,topics,1.0,1.0,1382392800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308129788.0,1382440069.0,0.0,0.0,0.0,1425313993.0
4334,4424.0,1.0,10337.0,nombre,"T_1C,A_8215","T_1C,A_8215",-,0.0,topics,1.0,5.0,0.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1363768111.0,1363768111.0,0.0,0.0,0.0,1425313993.0
4335,4425.0,1.0,10336.0,nombre,"T_1C,A_8901","T_1C,A_8901",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308126121.0,1308126121.0,0.0,0.0,0.0,1425313993.0
4336,4426.0,1.0,10335.0,nombre,"T_1C,A_8202","T_1C,A_8202",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308036658.0,1308036658.0,0.0,0.0,0.0,1425313993.0
4337,4427.0,1.0,10334.0,nombre,"T_1C,A_8798","T_1C,A_8798",-,1.0,topics,1.0,1.0,1434060000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308061800.0,1434099279.0,0.0,0.0,0.0,1434099279.0
4338,4428.0,1.0,10333.0,nombre,"T_1C,A_8919","T_1C,A_8919",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308047778.0,1315571800.0,0.0,0.0,0.0,1425313993.0
4339,4429.0,1.0,10332.0,nombre,"T_1C,A_8340","T_1C,A_8340",-,1.0,topics,1.0,1.0,1347832800.0,3.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308061445.0,1347875980.0,0.0,0.0,0.0,1425313993.0
4340,4430.0,1.0,10331.0,nombre,"T_1C,A_8673","T_1C,A_8673",-,1.0,topics,1.0,1.0,1410645600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1319551573.0,1410700309.0,0.0,0.0,0.0,1429616878.0
4341,4431.0,1.0,10330.0,nombre,"T_1C,A_8921","T_1C,A_8921",-,1.0,topics,1.0,1.0,1429048800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308048280.0,1429083963.0,0.0,0.0,0.0,1429083963.0
4342,4432.0,1.0,10329.0,nombre,"T_1C,A_8813","T_1C,A_8813",-,1.0,topics,1.0,1.0,1413928800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308062106.0,1413959584.0,0.0,0.0,0.0,1430212373.0
4343,4433.0,1.0,10328.0,nombre,"T_1C,A_8758","T_1C,A_8758",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308065642.0,1328557661.0,0.0,0.0,0.0,1425313993.0
4344,4434.0,1.0,10327.0,nombre,"T_1C,A_8757","T_1C,A_8757",-,1.0,topics,1.0,1.0,1421622000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308066894.0,1421662296.0,0.0,0.0,0.0,1425313993.0
4345,4435.0,1.0,10326.0,nombre,"T_1C,A_8213","T_1C,A_8213",-,1.0,topics,1.0,1.0,1414101600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308045654.0,1414137333.0,0.0,0.0,0.0,1425313993.0
4346,4436.0,1.0,10325.0,nombre,"T_1C,A_8923","T_1C,A_8923",-,1.0,topics,1.0,1.0,1349301600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308066924.0,1349352035.0,0.0,0.0,0.0,1425313993.0
4347,4437.0,1.0,10324.0,nombre,"T_1C,A_8319","T_1C,A_8319",-,1.0,topics,1.0,1.0,1357772400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1315841725.0,1357810032.0,0.0,0.0,0.0,1425313993.0
4348,4438.0,1.0,10323.0,nombre,"T_1C,A_8816","T_1C,A_8816",-,1.0,topics,1.0,1.0,1412546400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308061680.0,1412613361.0,0.0,0.0,0.0,1425313993.0
4349,4439.0,1.0,10322.0,nombre,"T_1C,A_8333","T_1C,A_8333",-,1.0,topics,1.0,1.0,1351202400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308048912.0,1351252142.0,0.0,0.0,0.0,1425313993.0
4350,4440.0,1.0,10321.0,nombre,"T_1C,A_8916","T_1C,A_8916",-,1.0,topics,1.0,1.0,1393455600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308125190.0,1393492873.0,0.0,0.0,0.0,1425313993.0
4351,4441.0,1.0,10320.0,nombre,"T_1C,A_8872","T_1C,A_8872",-,1.0,topics,1.0,1.0,1358204400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308062977.0,1358244399.0,0.0,0.0,0.0,1425313993.0
4352,4442.0,1.0,10319.0,nombre,"T_1C,A_8299","T_1C,A_8299",-,1.0,topics,1.0,1.0,1419375600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308053282.0,1419414061.0,0.0,0.0,0.0,1425313993.0
